veh_value,exposure,clm,numclaims,claimsize,veh_body,veh_age,gender,area,agecat,valcat
4.75,.63244353182381,1,1,610.739999771118,STNWG,2,F,B,5,2
4.54,.366872005473851,1,1,369.14999961853,STNWG,1,M,C,3,2
1.93,.881587953452254,1,1,353.769999980927,SEDAN,1,F,B,3,1
.59,.651608487335579,1,2,2451.51999616623,SEDAN,4,M,C,4,1
1.92,.561259411355422,1,1,6245.40998840332,SEDAN,1,M,A,1,1
2.06,.618754277887604,1,1,3210.86999511719,HBACK,2,M,B,2,1
2.48,.826830937709019,1,1,413.179999828339,SEDAN,1,M,A,5,1
3.38,.826830937709019,1,1,389.949999809265,UTE,1,F,E,6,2
1.15,.826830937709019,1,1,1217.43999862671,TRUCK,4,F,B,5,1
2.33,.43258042436355,1,1,5199.82998657227,STNWG,3,F,E,3,1
.79,.254620123203097,1,1,369.14999961853,HBACK,3,M,A,3,1
2.75,.43258042436355,1,1,590.579999923706,SEDAN,1,F,D,4,2
1.29,.410677618066984,1,2,1199.61999845505,SEDAN,3,M,A,6,1
1.36,.435318275151076,1,1,1707.68999862671,COUPE,3,F,B,1,1
1.41,.971937029426044,1,1,2084.34999847412,SEDAN,3,F,C,2,1
1.65,.648870636548963,1,1,678.049999237061,SEDAN,3,F,C,3,1
3.4,.550308008212596,1,1,390,STNWG,2,M,D,1,2
.73,.558521560570625,1,1,3964.79999542236,SEDAN,4,F,A,4,1
3.98,.687200547567045,1,1,1112.37999916077,SEDAN,1,M,A,6,2
3.25,.120465434633445,1,1,26878.0899047852,STNWG,2,M,E,1,2
2.2,.438056125938203,1,1,1612.30999755859,STNWG,3,F,D,2,1
.58,.566735112930473,1,1,200,HBACK,4,F,C,1,1
1.95,.939082819983014,1,1,13056.9099731445,HBACK,1,F,B,4,1
2.83,.684462696779519,1,1,1587.69998931885,HDTOP,2,F,A,4,2
3.74,.558521560570171,1,1,779.559999465942,STNWG,2,F,F,3,2
2.66,.999315537299481,1,1,2077.87999725342,TRUCK,3,F,C,3,2
7.199,.999315537297662,1,1,21669.0799560547,STNWG,1,F,A,3,3
4.37,.55852156057108,1,1,516.120002746582,STNWG,1,M,C,5,2
.95,.939082819983014,1,1,3822.83999633789,SEDAN,4,F,C,5,1
.38,.999315537297662,1,1,200,SEDAN,4,F,C,4,1
1.31,.939082819983014,1,1,351.25,HBACK,1,M,B,2,1
2.47,.829568788496545,1,1,353.769999980927,SEDAN,1,M,A,5,1
2.18,.312114989730617,1,1,395.009999752045,MIBUS,3,F,D,3,1
1.39,.876112251877203,1,1,3188.25,HBACK,1,M,A,3,1
.49,.936344969195488,1,1,670.239999771118,HBACK,3,M,A,6,1
1.96,.829568788496545,1,1,725.849998474121,MIBUS,4,F,B,3,1
.62,.936344969195488,1,1,200,STNWG,4,M,B,3,1
1.2,.936344969195488,1,1,259.959999918938,SEDAN,3,F,C,6,1
1.31,.936344969195488,1,1,1365.54999923706,HBACK,2,F,B,4,1
.94,.829568788496545,1,1,1520.32999801636,HBACK,4,F,C,2,1
.83,.65982203969179,1,1,1781.78999710083,SEDAN,3,F,C,5,1
1.2,.936344969195488,1,1,480,SEDAN,4,F,E,3,1
1.64,.936344969195488,1,1,1534.36999511719,SEDAN,2,F,C,4,1
2.97,.629705681036285,1,2,1169.4581785202,RDSTR,2,F,A,2,2
1.58,.77481177275331,1,2,1523.18999862671,SEDAN,2,F,C,4,1
1.49,.936344969195488,1,1,200,HDTOP,4,M,D,2,1
1.42,.936344969195488,1,1,334.429999351501,SEDAN,3,M,A,2,1
1.36,.999315537297662,1,1,1078.28999900818,HBACK,2,M,C,1,1
1.18,.558521560567897,1,1,4964.50999450684,STNWG,4,M,D,2,1
1.01,.558521560572444,1,1,3828.7799987793,HBACK,3,F,C,2,1
.71,.646132785761438,1,1,718.209999084473,SEDAN,4,M,C,5,1
1.72,.876112251877203,1,1,353.769999980927,UTE,2,M,B,3,1
3.99,.646132785761438,1,1,390,STNWG,2,F,C,5,2
.99,.654346338122195,1,1,200,STNWG,4,M,B,4,1
1.73,.739219712519173,1,1,233,CONVT,3,F,A,2,1
.53,.646132785761438,1,1,1752.07999801636,SEDAN,4,M,A,4,1
1.17,.793976728265591,1,1,353.769999980927,HBACK,2,M,D,2,1
.98,.558521560572956,1,1,200,SEDAN,4,M,C,3,1
1.17,.87611225188175,1,1,1486.64999008179,STNWG,4,M,A,1,1
4.14,.344969199177285,1,1,367.729999542236,STNWG,2,M,E,5,2
1.73,.963723477065287,1,1,565.909999847412,MIBUS,4,F,C,2,1
.85,.74195756331028,1,1,529.319999694824,COUPE,4,M,A,4,1
2.9,.876112251877203,1,1,450,SEDAN,1,M,E,2,2
5.24,.563997262142948,1,1,2114.7799987793,SEDAN,2,F,D,5,3
.49,.74195756331028,1,1,1109.04999923706,HBACK,4,M,B,4,1
4.45,.887063655023667,1,1,1810.51999664307,STNWG,1,F,D,4,2
.58,.558521560567897,1,3,1353.28999900818,SEDAN,4,M,A,3,1
2.7,.933607118411601,1,1,435.909999847412,STNWG,3,F,F,3,2
1.26,.9993155373013,1,1,969.409999847412,HBACK,2,F,C,2,1
1.96,.933607118407963,1,1,200,STNWG,2,M,A,3,1
1.52,.999315537298571,1,1,313.670001983643,HBACK,1,F,D,3,1
2.13,.933607118407963,1,1,200,STNWG,2,F,B,4,1
2.53,.435318275151076,1,1,425.449999809265,STNWG,2,F,D,3,2
1.559,.0793976728260191,1,1,1094.20999908447,HBACK,1,F,D,2,1
1.68,.635181382611336,1,1,408.949999809265,UTE,3,M,E,2,1
1.57,.772073921965784,1,1,8155.36363220215,SEDAN,2,F,C,5,1
1.4,.563997262142948,1,1,2418.43999481201,HDTOP,3,F,A,3,1
1.46,.681724845991994,1,1,200,HBACK,1,F,A,4,1
1.23,.772073921965784,1,1,502.379999160767,HBACK,2,F,C,4,1
2.62,.555783709787647,1,1,832.119998931885,HDTOP,2,M,C,4,2
2.79,.999315537295843,1,1,353.769999980927,TRUCK,3,M,E,3,2
3.04,.588637919230678,1,1,782.629999160767,STNWG,3,F,D,3,2
.41,.079397672826417,1,1,819.859998703003,HBACK,4,M,A,3,1
.82,.339493497601836,1,1,1716.35725402832,HBACK,4,F,D,6,1
1.22,.079397672826417,1,1,2668.25,STNWG,4,M,C,2,1
2.12,.561259411355422,1,1,567.849999427795,STNWG,2,F,C,2,1
1.1,.873374401091041,1,1,2165.35999679565,SEDAN,3,F,E,4,1
1.41,.626967830248759,1,1,2665.75999450684,HDTOP,3,F,A,3,1
1.15,.613278576312098,1,1,7424.26998901367,HBACK,3,M,A,5,1
.7,.626967830248759,1,1,1384.31999969482,SEDAN,4,F,A,3,1
1.47,.618754277888513,1,1,13943.3099975586,HBACK,1,F,D,2,1
1.428,.873374401089677,1,1,200,HBACK,1,F,A,4,1
2.19,.366872005473454,1,1,21456.2699584961,TRUCK,4,M,C,2,1
1.99,.0657084188906083,1,1,2208.85999679565,STNWG,3,F,F,3,1
1.3,.793976728265591,1,1,376.14999961853,HBACK,2,F,B,2,1
2.7,.626967830247168,1,1,353.769999980927,STNWG,2,M,C,3,2
2.97,.243668720053392,1,1,1997.83999633789,STNWG,2,F,C,4,2
2.52,.243668720053392,1,1,2885.84999847412,STNWG,3,F,F,3,2
1.76,.254620123199857,1,2,1185.11999893188,HBACK,1,F,E,5,1
2.3,.0657084188906083,1,1,756.019998550415,STNWG,3,M,A,3,1
2.13,.561259411357696,1,1,2092.84999847412,SEDAN,2,F,E,3,1
2.61,.960985626283218,1,1,435.619999885559,STNWG,3,M,D,3,2
1.81,.438056125938601,1,1,1359.97999954224,HBACK,2,F,C,4,1
2.25,.353182751539862,1,1,525.989999771118,SEDAN,2,M,C,6,1
3.1,.317590691305668,1,1,1100.11999893188,STNWG,2,M,A,4,2
.37,.561259411355422,1,1,640.939999580383,HBACK,4,F,B,2,1
5.633,.547570157425071,1,1,369.14999961853,STNWG,1,M,C,3,3
2.31,.438056125936782,1,1,991.849998474121,SEDAN,1,M,C,1,1
3.22,.550308008212596,1,1,441.639998912811,UTE,2,M,B,2,2
1.76,.960985626283218,1,1,200,HBACK,2,M,C,3,1
1.76,.251882272415969,1,1,1417.27272415161,SEDAN,1,F,B,3,1
6.69,.865160848733012,1,1,1462.18999862671,STNWG,1,F,B,5,3
1.52,.339493497602234,1,1,922.859998703003,SEDAN,2,M,D,3,1
2.99,.550308008212596,1,1,3186.61999511719,STNWG,2,F,E,2,2
1.31,.725530458585126,1,1,524.279999732971,SEDAN,3,F,C,2,1
1.8,.681724845991994,1,2,1423.01999950409,SEDAN,2,M,C,5,1
3.77,.928131416832912,1,1,520.729999542236,STNWG,2,M,F,2,2
1.19,.268309377137484,1,1,1260.58999633789,SEDAN,3,F,C,6,1
4.5,.725530458585126,1,1,274.549999713898,STNWG,1,M,F,4,2
1.95,.83230663928407,1,1,353.799999713898,STNWG,4,M,D,5,1
1.59,.681724845991994,1,1,707.519999504089,SEDAN,3,M,A,3,1
1.5,.547570157425071,1,1,683,SEDAN,3,F,C,4,1
1.57,.928131416831093,1,1,200,HBACK,2,F,A,1,1
1.41,.87063655030579,1,1,1655.63999938965,SEDAN,3,F,B,5,1
3.23,.678986995204468,1,1,1542.56999969482,SEDAN,4,M,A,3,2
4.25,.870636550304198,1,1,2137.34999847412,STNWG,2,F,D,1,2
2.13,.561259411355422,1,1,330.839998245239,SEDAN,2,M,A,5,1
1.18,.561259411358662,1,1,3185.03999328613,STNWG,4,M,A,2,1
1.94,.870636550302152,1,1,10975,SEDAN,3,F,A,5,1
2.64,.240930869266435,1,1,1638.15999984741,STNWG,2,M,C,1,2
.42,.616016427098657,1,1,200,STNWG,4,F,C,3,1
1.37,.618754277886183,1,2,7009.41999816895,HBACK,1,F,B,1,1
3.499,.65982203969179,1,1,353.769999980927,HBACK,1,M,B,1,2
2.95,.928131416832912,1,1,2344.69999694824,STNWG,3,F,C,3,2
.77,.958247775495693,1,1,200,HBACK,3,F,B,3,1
1.35,.999315537299026,1,1,1277.03999710083,STNWG,4,F,D,3,1
2.76,.626967830248759,1,1,1407.25,STNWG,1,F,A,2,2
3.62,.928131416832912,1,1,1028.03999900818,STNWG,3,M,C,4,2
1.66,.550308008212596,1,1,764.64999961853,SEDAN,2,F,A,4,1
4.08,.547570157425071,1,1,860.909999847412,STNWG,1,F,C,2,2
3.05,.558521560567897,1,1,18604.3099975586,STNWG,3,F,A,2,2
1.549,.281998631071076,1,1,353.769999980927,HBACK,1,M,D,3,1
1.19,.273785078712137,1,1,10185.5,SEDAN,3,M,C,4,1
1.63,.43258042436355,1,2,7042.26362609863,SEDAN,2,M,A,2,1
.41,.0136892539356381,1,1,4232.31999206543,SEDAN,4,F,C,1,1
.66,.202600958245966,1,1,1044.96999931335,SEDAN,4,M,A,5,1
1.63,.54209445585002,1,1,281.75,HBACK,2,F,B,2,1
1.72,.79945242984104,1,1,4740.40998840332,SEDAN,2,M,C,4,1
2.5,.23819301848016,1,2,2014.35999679565,STNWG,2,F,D,3,1
2.65,.958247775495693,1,1,349.25,STNWG,4,M,F,3,2
2.55,.251882272415969,1,1,1740.41999816895,SEDAN,1,M,D,5,2
.5,.618754277888002,1,1,1303.30999755859,STNWG,4,F,A,2,1
1.43,.254620123199857,1,1,1388.95999908447,HBACK,2,F,B,1,1
2.29,.0848733744010701,1,1,200.000004887581,SEDAN,1,M,B,4,1
1.18,.418891170429163,1,1,12082.2699890137,STNWG,4,M,A,1,1
2.2,.925393566045386,1,1,543.799999237061,HDTOP,3,M,D,5,1
1.68,.27104722792501,1,1,200,HBACK,2,F,C,4,1
.83,.750171115672856,1,1,1426.48999786377,SEDAN,4,M,C,5,1
1.41,.728268309372652,1,1,963.409999847412,STNWG,4,F,D,3,1
.34,.547570157425071,1,1,369.14999961853,HBACK,4,F,B,1,1
2.91,.802190280626803,1,1,420,STNWG,3,F,D,4,2
.5,.544832306637545,1,1,327.449998855591,HBACK,4,F,B,2,1
.37,.643394934973912,1,1,4671.80999755859,HBACK,4,F,C,5,1
3.59,.271047227925465,1,3,5238.84998703003,SEDAN,4,F,F,3,2
1.05,.643394934973912,1,1,493.379999160767,SEDAN,4,M,C,5,1
1.8,.640657084186387,1,1,773.689998626709,STNWG,3,M,C,3,1
1.31,.925393566045386,1,1,1568.28999710083,HBACK,1,F,A,3,1
1.8,.637919233398861,1,1,2039.08999633789,SEDAN,2,F,A,6,1
2.19,.355920602323749,1,1,1235.5,SEDAN,3,M,A,1,1
.94,.643394934973912,1,1,337.439999580383,HBACK,4,F,C,4,1
2.3,.637919233398861,1,1,670.589999198914,HBACK,1,M,B,5,1
1.46,.865160848732103,1,2,2227.0499997139,BUS,3,M,C,3,1
1.64,.640657084186387,1,1,581.089996337891,HBACK,3,F,A,5,1
2.78,.662559890479315,1,1,353.769999980927,STNWG,2,M,A,2,2
.55,.358658453111275,1,1,353.799999713898,TRUCK,4,F,E,4,1
3.88,.536618754274571,1,1,17180.6099853516,STNWG,2,F,B,3,2
3.08,.443531827513652,1,1,368.45999956131,STNWG,3,F,C,3,2
1.74,.867898699514626,1,1,444.110000610352,HBACK,2,F,C,2,1
3.46,.358658453111275,1,1,560,STNWG,2,M,B,5,2
4.54,.0711841204647499,1,1,353.769999980927,STNWG,2,M,B,3,2
.73,.27104722792501,1,1,490,BUS,4,M,E,1,1
1.04,.755646817246088,1,1,3694.2799987793,HBACK,2,F,C,4,1
1.18,.928131416832912,1,1,1184.5299987793,SEDAN,3,F,B,6,1
.95,.925393566041748,1,1,1311.29999923706,SEDAN,4,M,C,4,1
1.07,.928131416832912,1,1,1028.57999992371,SEDAN,3,F,B,5,1
5.236,.788501026689573,1,2,3150.28999710083,STNWG,1,F,A,5,3
.44,.928131416832912,1,1,200,HBACK,4,F,B,4,1
.66,.930869267620437,1,1,615.739999771118,HBACK,4,F,C,6,1
1.36,.925393566045386,1,1,200,SEDAN,3,F,C,4,1
.84,.925393566045386,1,1,264.019999980927,SEDAN,3,M,B,6,1
1.75,.0711841204647499,1,1,345,SEDAN,3,F,B,6,1
1.71,.865160848727101,1,1,418.759999752045,HBACK,1,F,C,2,1
.6,.928131416832912,1,1,5976.60998535156,SEDAN,4,F,C,5,1
1.29,.930869267620437,1,1,471.619999885559,SEDAN,3,F,C,4,1
1.92,.925393566049024,1,1,2287.24999237061,HDTOP,4,M,B,4,1
1.56,.668035592058004,1,1,8282.83999633789,HBACK,2,F,A,1,1
.34,.851471594796351,1,1,200,STNWG,4,M,C,5,1
2.39,.999315537294024,1,1,449.549999713898,STNWG,3,F,C,3,1
1.47,.930869267620437,1,1,250,SEDAN,3,M,C,1,1
1.98,.930869267620437,1,1,979.719999313354,HBACK,3,F,C,4,1
.93,.930869267620437,1,1,2983.42816925049,HBACK,3,F,C,4,1
1.68,.928131416832912,1,1,1322.75,HBACK,3,M,C,3,1
1.29,.925393566049024,1,1,239.199999809265,SEDAN,3,F,A,2,1
1.54,.665297741266841,1,2,3533.17999649048,SEDAN,3,M,B,2,1
.7,.955509924700891,1,2,892.85999917984,STNWG,4,M,E,6,1
.96,.930869267620437,1,1,4536.65998840332,UTE,4,M,A,2,1
4.21,.925393566045386,1,1,2993.92999267578,STNWG,2,M,B,4,2
1.16,.835044490071596,1,1,768.369998931885,HDTOP,4,F,B,5,1
1.68,.249144421628444,1,1,642.549998283386,HBACK,2,F,C,3,1
1.36,.555783709787647,1,1,200,SEDAN,2,M,B,4,1
1.07,.955509924708167,1,1,5463.45999145508,HBACK,2,M,D,3,1
1.3,.616016427098657,1,1,200,HBACK,1,M,A,1,1
1.93,.391512662557943,1,1,349.25,STNWG,4,M,E,2,1
.79,.539356605060675,1,1,200,SEDAN,3,F,E,3,1
3.05,.865160848727101,1,1,2946.05999755859,HDTOP,1,F,A,2,2
1.74,.86516084872892,1,1,4029.18999481201,SEDAN,2,M,B,2,1
1.65,.668035592054366,1,1,353.769999980927,PANVN,2,M,A,4,1
2.01,.862422997938666,1,1,1108.7799987793,HBACK,1,F,A,1,1
1.39,.8569472963718,1,1,328.14999961853,HBACK,1,F,A,1,1
1.44,.544832306637545,1,1,200,HBACK,1,F,B,5,1
1.18,.865160848727101,1,1,353.799999713898,UTE,4,M,B,2,1
1.77,.635181382611336,1,1,257.819999933243,PANVN,3,M,B,4,1
.73,.281998631071076,1,1,2331.53999328613,SEDAN,4,F,A,4,1
1.03,.635181382610426,1,1,733.419996261597,HBACK,2,F,C,1,1
1.93,.079397672826417,1,1,353.769999980927,HDTOP,4,M,B,3,1
1.85,.922655715257861,1,1,353.769999980927,SEDAN,2,F,C,3,1
3.43,.922655715256496,1,2,2416.32999801636,STNWG,3,F,C,3,2
.22,.922655715257861,1,2,1409.76999688148,HBACK,4,F,B,6,1
.45,.922655715257861,1,1,1170.34999847412,HBACK,4,F,C,5,1
2.29,.416153319641637,1,1,1196.859998703,SEDAN,1,F,C,3,1
1.73,.922655715257861,1,1,2493.75,SEDAN,3,M,B,6,1
.89,.0766598220395736,1,1,8120.12997436523,UTE,4,M,F,1,1
1.91,.999315537298116,1,1,1308.54999923706,STNWG,4,M,C,3,1
2.55,.856947296365888,1,1,1065.5299987793,SEDAN,1,F,D,4,2
1.85,.922655715257861,1,1,2396.78999328613,HBACK,2,M,B,2,1
.62,.128678986995112,1,2,2135.38999557495,SEDAN,4,F,C,3,1
1.67,.577686516080178,1,1,2248.5,TRUCK,1,M,B,2,1
1.56,.331279945239658,1,1,389.949999809265,STNWG,3,F,E,4,1
2.37,.54209445585002,1,1,826.029998779297,MIBUS,3,F,A,3,1
1.17,.585900068443152,1,1,1722.19999694824,HBACK,2,F,B,2,1
4.09,.572210814505127,1,1,1169.32999992371,STNWG,2,M,D,4,2
1.43,.616016427098657,1,1,200,STNWG,4,M,C,2,1
1.61,.668035592054366,1,1,460.989999771118,HBACK,2,F,C,3,1
2.92,.999315537297662,1,1,974.75,SEDAN,4,M,A,5,2
2.29,.268309377137484,1,1,200,SEDAN,1,F,A,3,1
5.54,.539356605058856,1,1,6464.40998840332,STNWG,2,F,F,2,3
1.73,.0876112251880841,1,1,200,COUPE,3,F,D,4,1
1.37,.952772073920642,1,1,4379.43998718262,HBACK,3,F,C,1,1
.82,.547570157425071,1,1,389.949999809265,SEDAN,3,F,E,2,1
.66,.744695414097805,1,1,1952.47999572754,HBACK,4,M,C,6,1
1.53,.232717316905109,1,1,2722.46999359131,HBACK,1,F,E,3,1
4.08,.54209445585002,1,1,200,STNWG,1,F,A,3,2
1.35,.51745379876229,1,1,200,HBACK,1,F,B,4,1
2.79,.54209445585002,1,1,303.5,STNWG,1,F,A,5,2
1.74,.919917864470335,1,1,200,SEDAN,2,F,A,3,1
.45,.919917864470335,1,1,2312.03999328613,SEDAN,4,F,B,3,1
1.08,.919917864470335,1,1,779.539999008179,SEDAN,3,M,D,3,1
2.38,.919917864470335,1,1,450,STNWG,4,F,F,3,1
2.92,.224503764544352,1,1,2073.88999938965,STNWG,1,F,F,1,2
2.81,.919917864473973,1,1,389.779999732971,STNWG,3,M,C,4,2
.99,.919917864470335,1,1,200,SEDAN,3,M,B,3,1
1.23,.919917864470335,1,1,207.270000457764,HBACK,2,F,A,4,1
1.4,.919917864474883,1,1,200,SEDAN,3,F,A,4,1
1.63,.54209445585002,1,1,3675.32999420166,STNWG,2,M,A,2,1
1.98,.394250513345071,1,1,3733.75997161865,HBACK,2,M,A,4,1
.95,.665297741272298,1,1,200,SEDAN,4,F,B,2,1
.5,.355920602323749,1,1,200,HBACK,4,F,C,5,1
1.12,.249144421628444,1,1,2803.9736328125,HBACK,2,M,B,5,1
1.77,.665297741266841,1,1,625.689999580383,HBACK,2,M,A,3,1
3.31,.750171115672856,1,1,550.699999809265,STNWG,3,M,E,2,2
1.48,.51745379876229,1,1,746.139999389648,SEDAN,3,M,B,5,1
1.73,.265571526349959,1,1,371.659999847412,SEDAN,2,F,C,4,1
1.43,.325804243668244,1,1,1746.32999801636,SEDAN,2,F,B,5,1
2.55,.9993155373013,1,1,389.949999809265,STNWG,3,M,F,2,2
1.82,.607802874741537,1,1,11680.3799743652,UTE,1,M,C,1,1
.85,.637919233398861,1,1,353.769999980927,SEDAN,4,F,C,3,1
2.63,.665297741266841,1,1,840.41817855835,STNWG,3,M,F,3,2
.83,.262833675562433,1,1,390,HBACK,4,F,C,1,1
1.71,.249144421628444,1,1,2625.05999755859,UTE,4,M,D,3,1
3.14,.347707049964811,1,1,754.849998474121,STNWG,3,M,D,4,2
1.62,.8569472963718,1,1,380.629999637604,SEDAN,2,F,E,2,1
3.21,.8569472963718,1,1,1356.64999771118,STNWG,1,M,A,1,2
5.79,.539356605062494,1,1,22339.549987793,STNWG,1,M,A,1,3
3.51,.799452429840642,1,1,389.949999809265,STNWG,3,F,F,1,2
.45,.336755646814311,1,1,4070.96999359131,HBACK,4,F,D,4,1
1.19,.265571526349959,1,1,846.909999847412,HBACK,2,F,C,4,1
.61,.161533196439962,1,1,200,SEDAN,4,M,C,4,1
1.56,.388774811770418,1,1,638.329999923706,STNWG,4,M,E,4,1
1.43,.257357973987382,1,1,695.959999084473,SEDAN,2,M,D,6,1
1.06,.344969199175068,1,1,367.729999542236,HBACK,4,F,C,4,1
1.399,.752908966456744,1,1,4181.59999847412,HBACK,1,F,A,2,1
1.54,.260095824776727,1,1,3426.73999786377,HDTOP,3,F,D,3,1
1.91,.999315537297662,1,1,669.549999237061,STNWG,4,F,F,3,1
.95,.454483230663755,1,1,6980.89999389648,HBACK,4,F,C,1,1
.9,.944558521558065,1,1,294.400000572205,HBACK,3,F,C,2,1
3.64,.0465434633811128,1,1,367.729999542236,STNWG,3,F,A,2,2
.9,.539356605062494,1,1,2702.30999755859,HBACK,3,F,B,2,1
3.33,.73648186173159,1,1,3689.46999359131,TRUCK,3,M,C,3,2
.65,.952772073917913,1,1,367.729999542236,UTE,4,F,A,3,1
2.36,.454483230660117,1,1,6979.92999267578,STNWG,4,F,F,2,1
1.57,.944558521558065,1,1,1417.27272415161,HBACK,2,F,B,4,1
.67,.53661875427315,1,1,5786.25999450684,SEDAN,4,F,C,4,1
.81,.468172484597744,1,1,238.199999928474,HBACK,3,F,C,1,1
1.22,.662559890482953,1,1,10037.1799621582,STNWG,3,F,D,3,1
2.08,.323066392880719,1,1,200,STNWG,1,M,E,2,1
1.31,.914442162895284,1,1,1041.48999977112,HBACK,1,F,C,3,1
1.03,.736481861735228,1,1,353.769999980927,SEDAN,3,F,C,4,1
1.44,.358658453111275,1,1,1052.00999832153,HBACK,2,F,B,2,1
1.85,.914442162895284,1,1,7895.43998718262,HBACK,2,F,C,4,1
1.53,.216290212181775,1,1,652.609999656677,SEDAN,2,F,B,4,1
1.65,.131416837780819,1,1,205.489978075027,HBACK,2,F,A,2,1
1.38,.54209445585002,1,1,200,HBACK,2,F,C,3,1
3.67,.676249144416943,1,1,353.769999980927,STNWG,2,F,C,5,2
3.54,.813141683771391,1,1,389.949999809265,STNWG,2,F,D,5,2
1.04,.254620123199857,1,1,412.839999675751,STNWG,3,F,D,3,1
1.85,.914442162895284,1,1,1319.80999755859,SEDAN,2,F,A,3,1
2.39,.933607118407963,1,2,1609.06999874115,SEDAN,2,F,C,3,1
.9,.147843942504153,1,1,9237.05996704102,STNWG,4,M,B,2,1
3.9,.736481861735228,1,1,353.769999980927,UTE,1,F,D,3,2
2.15,.807665982203218,1,1,200,HBACK,3,F,C,3,1
3.24,.366872005473851,1,1,323.659999847412,SEDAN,1,F,A,3,2
2.71,.758384668029066,1,1,200,SEDAN,1,M,A,3,2
1.98,.366872005473851,1,1,508.289999961853,HBACK,2,F,B,3,1
2.42,.629705681036285,1,1,942.769998550415,SEDAN,1,F,C,4,1
4.25,.626967830248759,1,1,500,STNWG,2,F,F,3,2
.77,.632443531825629,1,1,200,SEDAN,4,F,C,5,1
1.97,.366872005473851,1,1,367.729999542236,SEDAN,2,M,B,3,1
1.8,.366872005473851,1,1,353.769999980927,SEDAN,2,F,A,4,1
1.3,.65982203969179,1,1,777.529998779297,HBACK,2,F,B,2,1
1.62,.63244353182381,1,1,3065.16999816895,STNWG,4,M,C,3,1
.77,.629705681036285,1,1,200,STNWG,4,F,A,6,1
.71,.629705681036285,1,1,2306.97999572754,SEDAN,4,M,B,4,1
1.07,.63244353182381,1,1,887.149993896484,SEDAN,4,F,D,4,1
1.32,.369609856261377,1,1,353.799999713898,STNWG,4,F,B,6,1
1.41,.999315537297662,1,1,200,SEDAN,2,F,B,2,1
.98,.626967830248759,1,1,3636.31999969482,SEDAN,3,F,C,3,1
3.96,.632443531823014,1,1,369.14999961853,STNWG,2,F,C,5,2
.84,.63244353182381,1,1,1873.56999969482,HBACK,3,F,C,6,1
.68,.626967830248759,1,1,1570.76999664307,HBACK,4,F,A,1,1
.72,.161533196440359,1,1,200,HBACK,4,F,B,6,1
.89,.240930869265867,1,1,200,HBACK,3,M,A,2,1
1.33,.840520191646647,1,1,631.159999847412,SEDAN,3,F,C,5,1
.79,.939082819983014,1,1,570.829999923706,SEDAN,3,F,B,5,1
.37,.837782340859121,1,1,345,SEDAN,4,F,C,3,1
1.48,.120465434633218,1,1,970.64999961853,SEDAN,2,F,E,5,1
1.13,.227241615331877,1,1,415.579999923706,SEDAN,3,F,B,6,1
.5,.840520191646647,1,1,5308.12998962402,HBACK,4,F,B,4,1
.46,.999315537299481,1,1,1470,PANVN,4,M,A,3,1
1.61,.161533196440359,1,1,1476.59999847412,SEDAN,2,F,C,3,1
1.77,.54209445585002,1,1,1849.03999710083,HBACK,2,M,B,2,1
1.399,.531143052699917,1,1,7125.50999450684,HBACK,1,F,F,1,1
.43,.837782340859121,1,1,6674.58999633789,SEDAN,4,F,B,2,1
.7,.561259411355024,1,1,1523.14999771118,HBACK,4,M,A,4,1
4.63,.739219712520935,1,1,409,STNWG,1,M,D,2,2
4.78,.739219712522754,1,1,1264.10999679565,STNWG,1,M,C,2,2
1.78,.963723477063468,1,1,342.869999885559,SEDAN,2,F,A,4,1
1.19,.169746748800719,1,1,1742.33999633789,SEDAN,2,F,E,3,1
3.39,.736481861735228,1,1,1242.57999801636,STNWG,3,F,A,5,2
2.29,.643394934973912,1,1,1081.41999816895,HDTOP,3,M,E,4,1
1.9,.21629021218223,1,1,466,SEDAN,2,M,C,5,1
1.21,.761122518815682,1,1,1176.09999847412,HBACK,3,F,B,4,1
.56,.243668720053392,1,1,353.769999980927,HBACK,4,M,A,5,1
.87,.761122518815682,1,1,200,HBACK,3,F,D,3,1
1.41,.544832306635726,1,1,200,SEDAN,2,F,F,3,1
3.94,.539356605062494,1,1,4514.33999633789,STNWG,2,M,C,3,2
1.25,.91718001368281,1,1,449.049999713898,SEDAN,3,M,A,5,1
2.94,.91718001368281,1,2,12463.3699798584,STNWG,2,M,A,4,2
.34,.91718001368281,1,1,1491.5299987793,STNWG,4,M,A,3,1
.99,.939082819983014,1,1,669.439999580383,SEDAN,3,F,A,2,1
2.79,.344969199177285,1,1,200,HDTOP,3,F,F,2,2
2.78,.91718001368281,1,2,2686.54999542236,STNWG,3,F,F,2,2
1.41,.97467488021357,1,1,1245.28999710083,HBACK,2,F,D,6,1
3.99,.919917864470335,1,1,707.909999847412,STNWG,1,M,B,3,2
2.46,.763860369603208,1,1,704.299997329712,SEDAN,2,M,C,4,1
1.37,.344969199177285,1,1,887.48999786377,SEDAN,3,F,B,5,1
2.17,.344969199177285,1,1,3258.60999298096,HDTOP,3,F,F,3,1
3.36,.355920602323749,1,1,2677.18999481201,STNWG,2,F,A,1,2
2.199,.0684462696781338,1,1,9425.63998413086,SEDAN,1,F,C,1,1
3.4,.528405201912392,1,1,384.5,STNWG,2,M,F,2,2
3.87,.109514031485162,1,1,200,STNWG,2,M,B,4,2
