veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value_2,valcat
1.62,.958247775495693,0,0,0,STNWG,4,F,C,4,2.6244,1
1.56,.34223134838976,0,0,0,HDTOP,3,M,A,5,2.4336,1
2.234,.958247775495693,0,0,0,HBACK,1,F,A,6,4.990756,1
1.8,.91718001368281,0,0,0,UTE,1,M,B,5,3.24,1
1.56,.249144421628444,0,0,0,STNWG,3,F,E,2,2.4336,1
2.88,.366872005473851,0,0,0,STNWG,1,F,F,3,8.2944,2
1.79,.958247775495693,0,0,0,COUPE,3,F,C,5,3.2041,1
3.41,.960985626283218,0,0,0,UTE,2,M,D,4,11.6281,2
1.52,.958247775495693,0,0,0,HBACK,2,M,C,1,2.3104,1
5.39,.34223134838976,0,0,0,STNWG,2,M,C,1,29.0521,3
.68,.366872005473851,0,0,0,HBACK,4,F,C,3,.4624,1
2.26,.34223134838976,0,0,0,STNWG,2,M,B,3,5.1076,1
1.27,.960985626283218,0,0,0,HBACK,2,F,C,4,1.6129,1
1.88,.421629021217086,0,0,0,SEDAN,3,F,C,5,3.5344,1
1.38,.0164271047226521,0,0,0,HBACK,2,F,D,5,1.9044,1
.91,.566735112930473,0,0,0,HBACK,3,F,A,1,.8281,1
1.87,.0383299110194457,0,0,0,SEDAN,2,M,A,4,3.4969,1
1.27,.616016427103204,0,0,0,STNWG,4,M,F,2,1.6129,1
2.16,.952772073920642,0,0,0,HDTOP,2,F,B,2,4.6656,1
.55,.63244353182381,0,0,0,SEDAN,4,F,A,3,.3025,1
1.62,.334017796027183,0,0,0,STNWG,2,F,B,5,2.6244,1
.35,.334017796027183,0,0,0,SEDAN,4,F,C,3,.1225,1
4.56,.292950034221178,1,1,1518.94999694824,STNWG,1,F,F,2,20.7936,2
1.79,.0164271047226521,0,0,0,SEDAN,1,M,B,5,3.2041,1
3.34,.616016427103887,0,0,0,STNWG,3,M,C,1,11.1556,2
.75,.334017796027183,0,0,0,HBACK,3,F,A,4,.5625,1
1.05,.616016427098657,0,0,0,SEDAN,3,F,F,1,1.1025,1
2.09,.63244353182381,0,0,0,HBACK,2,F,C,4,4.3681,1
1.3,.0876112251880841,0,0,0,STNWG,4,M,C,5,1.69,1
.38,.63244353182381,0,0,0,SEDAN,4,F,E,4,.1444,1
3.29,.273785078712137,0,0,0,STNWG,2,F,A,2,10.8241,2
2.4,.914442162895284,1,1,345,STNWG,4,M,B,4,5.76,1
3.65,.232717316905735,0,0,0,STNWG,3,F,D,2,13.3225,2
.91,.613278576311131,0,0,0,SEDAN,3,F,B,1,.8281,1
2.12,.0164271047226521,0,0,0,SEDAN,2,F,A,2,4.4944,1
1.98,.34223134838976,0,0,0,MIBUS,3,M,A,4,3.9204,1
1.25,.292950034221576,0,0,0,SEDAN,3,F,C,5,1.5625,1
1.5,.0164271047226521,0,0,0,SEDAN,2,F,B,3,2.25,1
.85,.65708418891154,0,0,0,HBACK,4,M,B,1,.7225,1
1.39,.339493497602234,0,0,0,HBACK,3,F,A,2,1.9321,1
1.61,.334017796027183,0,0,0,SEDAN,2,M,C,5,2.5921,1
1.9,.180698151949002,1,1,8435.44998168945,SEDAN,2,M,A,3,3.61,1
.79,.616016427098657,0,0,0,HBACK,3,M,E,6,.6241,1
.8,.63244353182381,0,0,0,STNWG,4,F,C,2,.64,1
1.64,.632443531825629,0,0,0,STNWG,3,F,F,2,2.6896,1
1.32,.334017796027183,0,0,0,SEDAN,3,F,C,2,1.7424,1
3.17,.353182751539862,0,0,0,STNWG,2,F,A,4,10.0489,2
1.63,.911704312107759,0,0,0,SEDAN,3,F,A,2,2.6569,1
4,.999315537297662,0,0,0,STNWG,3,M,E,3,16,2
3.86,.34223134838976,0,0,0,STNWG,1,F,C,4,14.8996,2
1.83,.665297741266841,0,0,0,UTE,3,M,B,3,3.3489,1
1.86,.331279945241477,0,0,0,SEDAN,1,F,A,4,3.4596,1
1.47,.908966461327509,0,0,0,STNWG,3,F,A,2,2.1609,1
1.35,.613278576311131,0,0,0,HBACK,2,F,A,1,1.8225,1
2.85,.626967830248759,0,0,0,STNWG,1,F,C,2,8.1225,2
1.32,.0164271047226521,0,0,0,STNWG,4,F,F,4,1.7424,1
.83,.292950034221576,0,0,0,SEDAN,4,F,B,3,.6889,1
1.75,.911704312107759,0,0,0,SEDAN,2,M,B,5,3.0625,1
1.89,.63244353182381,0,0,0,SEDAN,1,F,B,5,3.5721,1
2.37,.63244353182381,0,0,0,SEDAN,2,M,C,5,5.6169,1
1.779,.613278576311131,0,0,0,SEDAN,1,F,B,6,3.164841,1
2.184,.377823408623954,0,0,0,SEDAN,1,F,C,4,4.769856,1
.8,.0164271047226521,0,0,0,HBACK,3,F,A,3,.64,1
1.6,.334017796027183,0,0,0,SEDAN,2,F,C,2,2.56,1
2.77,.616016427102295,0,0,0,SEDAN,1,F,C,3,7.6729,2
.98,.413415468854112,0,0,0,SEDAN,3,M,C,2,.9604,1
.98,.334017796027183,0,0,0,HBACK,3,F,A,2,.9604,1
.74,.0164271047226521,0,0,0,HBACK,3,F,A,1,.5476,1
1.26,.999315537294024,0,0,0,HBACK,2,M,A,4,1.5876,1
2.3,.0876112251880841,0,0,0,STNWG,2,M,A,4,5.29,1
1.13,.616016427098657,0,0,0,HBACK,3,F,C,3,1.2769,1
3.39,.0164271047226521,0,0,0,STNWG,2,M,B,3,11.4921,2
2.04,.366872005473851,0,0,0,HBACK,2,M,A,5,4.1616,1
2.67,.982888432576146,0,0,0,PANVN,1,M,C,5,7.1289,2
4.23,.366872005473851,0,0,0,STNWG,1,M,D,4,17.8929,2
2.549,.616016427098657,0,0,0,UTE,1,M,E,2,6.497401,2
.98,.63244353182381,0,0,0,UTE,3,F,C,2,.9604,1
5.4,.0164271047226521,0,0,0,STNWG,1,M,A,1,29.16,3
.71,.34223134838976,0,0,0,STNWG,4,F,A,4,.5041,1
1.35,.0876112251880841,1,1,719.939998626709,HBACK,3,M,C,6,1.8225,1
1.61,.34223134838976,0,0,0,SEDAN,3,F,F,2,2.5921,1
1.58,.366872005473851,0,0,0,HBACK,2,F,A,6,2.4964,1
2.42,.629705681036285,0,0,0,SEDAN,1,M,A,3,5.8564,1
.73,.451745379876229,0,0,0,HBACK,3,F,B,1,.5329,1
.5,.492813141681836,0,0,0,HBACK,4,M,B,1,.25,1
1.13,.34223134838976,0,0,0,HBACK,2,F,E,4,1.2769,1
1.95,.320328542093193,0,0,0,HBACK,1,M,C,6,3.8025,1
1.95,.952772073920642,0,0,0,SEDAN,1,F,A,6,3.8025,1
1.7,.0876112251880841,0,0,0,UTE,4,M,A,6,2.89,1
1.44,.982888432576146,0,0,0,HBACK,3,M,A,2,2.0736,1
1.75,.982888432576146,0,0,0,SEDAN,2,M,C,3,3.0625,1
1.5,.553045858996484,0,0,0,UTE,3,M,E,3,2.25,1
1.37,.63244353182381,0,0,0,HBACK,1,M,B,2,1.8769,1
1.37,.555783709784009,0,0,0,HBACK,1,F,C,4,1.8769,1
2.69,.106776180697636,0,0,0,UTE,1,M,B,2,7.2361,2
.46,.484599589319259,0,0,0,HBACK,4,F,C,2,.2116,1
1.97,.334017796027183,0,0,0,PANVN,2,M,A,3,3.8809,1
2.14,.528405201912392,0,0,0,HDTOP,3,M,B,5,4.5796,1
2.6,.0164271047226521,0,0,0,TRUCK,3,M,B,2,6.76,2
.6,.616016427098657,0,0,0,HBACK,4,F,D,2,.36,1
1.78,.985626283363672,0,0,0,SEDAN,2,F,B,5,3.1684,1
1.88,.63244353182381,0,0,0,HDTOP,3,M,B,2,3.5344,1
1.85,.366872005473851,0,0,0,SEDAN,3,F,A,2,3.4225,1
1.799,.366872005473851,0,0,0,SEDAN,1,M,D,5,3.236401,1
4.1,.34223134838976,0,0,0,STNWG,3,M,A,3,16.81,2
1.99,.0164271047226521,0,0,0,STNWG,3,M,F,3,3.9601,1
1.26,.616016427098657,1,2,4987.79999732971,SEDAN,3,F,D,3,1.5876,1
2.46,.982888432576146,0,0,0,STNWG,3,F,E,3,6.0516,1
.5,.00273785078712763,0,0,0,HBACK,4,F,C,6,.25,1
.69,.0930869267618277,0,0,0,TRUCK,4,F,D,3,.4761,1
1.44,.334017796027183,0,0,0,HBACK,2,F,D,6,2.0736,1
.76,.0383299110194457,0,0,0,SEDAN,3,M,A,4,.5776,1
.45,.0876112251880841,0,0,0,HBACK,4,F,C,1,.2025,1
2.27,.985626283363672,0,0,0,STNWG,3,F,B,3,5.1529,1
4.31,.0136892539355813,0,0,0,STNWG,1,M,A,5,18.5761,2
7.15,.616016427103432,0,0,0,STNWG,1,M,A,2,51.1225,3
.84,.63244353182381,0,0,0,HBACK,3,F,B,2,.7056,1
.77,.0136892539355813,0,0,0,HBACK,3,F,C,6,.5929,1
.7,.0164271047226521,0,0,0,UTE,4,M,B,2,.49,1
1.57,.616016427098657,0,0,0,HBACK,1,F,E,5,2.4649,1
2.61,.366872005472942,0,0,0,STNWG,2,F,B,4,6.8121,2
.6,.161533196439962,1,1,7079.94999694824,PANVN,4,M,C,3,.36,1
.94,.63244353182381,0,0,0,SEDAN,4,M,C,4,.8836,1
2.048,.616016427098657,0,0,0,SEDAN,1,F,B,3,4.194304,1
1.75,.616016427098657,0,0,0,STNWG,3,F,D,1,3.0625,1
5.499,.536618754274969,0,0,0,STNWG,1,M,B,5,30.239001,3
1.428,.616016427098657,0,0,0,HBACK,1,F,B,3,2.039184,1
2.02,.616016427098657,0,0,0,STNWG,3,M,E,1,4.0804,1
.59,.0164271047226521,0,0,0,COUPE,4,F,A,5,.3481,1
1.31,.616016427098657,0,0,0,SEDAN,3,F,A,4,1.7161,1
1.74,.312114989732038,0,0,0,UTE,2,M,C,1,3.0276,1
1.91,.9993155373013,0,0,0,STNWG,4,F,A,3,3.6481,1
1.8,.34223134838976,0,0,0,HBACK,3,F,B,4,3.24,1
4.29,.616016427098657,0,0,0,HDTOP,2,M,E,3,18.4041,2
1.71,.65982203969179,0,0,0,HBACK,2,F,D,4,2.9241,1
4.73,.665297741266841,0,0,0,STNWG,1,M,B,2,22.3729,2
1.87,.607802874739718,0,0,0,SEDAN,1,F,B,1,3.4969,1
2.39,.0876112251880841,0,0,0,UTE,2,M,C,3,5.7121,1
3.32,.34223134838976,0,0,0,STNWG,2,M,A,2,11.0224,2
1.7643,.616016427098657,0,0,0,HBACK,1,M,B,6,3.11275449,1
1.47,.63244353182381,0,0,0,HBACK,1,F,A,2,2.1609,1
4.21,.785763175903412,0,0,0,STNWG,2,F,A,3,17.7241,2
1.399,.366872005473851,0,0,0,HBACK,1,M,C,2,1.957201,1
1.1,.616016427097748,1,1,7737.34999084473,UTE,4,M,A,3,1.21,1
2.38,.616016427098657,0,0,0,SEDAN,1,M,C,4,5.6644,1
1.6143,.613278576311131,0,0,0,HBACK,1,F,C,3,2.60596449,1
1.62,.0136892539355813,0,0,0,SEDAN,2,M,B,4,2.6244,1
1.93,.65708418891154,1,2,962.569999694824,SEDAN,2,F,A,5,3.7249,1
1.36,.616016427098657,0,0,0,HBACK,2,M,B,6,1.8496,1
.54,.451745379875831,0,0,0,SEDAN,4,F,C,4,.2916,1
2.15,.982888432576146,0,0,0,HBACK,2,F,B,1,4.6225,1
.8,.621492128673708,0,0,0,HBACK,4,F,A,2,.64,1
.5,.616016427098657,1,1,3292.65999603271,HBACK,4,F,C,4,.25,1
1.23,.383299110195367,0,0,0,HBACK,2,F,A,5,1.5129,1
4.44,.0164271047226521,0,0,0,STNWG,1,M,A,2,19.7136,2
3.54,.0876112251880841,0,0,0,UTE,1,F,E,5,12.5316,2
1.37,.334017796027638,0,0,0,HBACK,1,F,A,1,1.8769,1
2.28,.0629705681035944,0,0,0,SEDAN,1,M,C,3,5.1984,1
1.14,.429842573579663,0,0,0,HBACK,2,M,C,3,1.2996,1
3.52,.0301163586582334,0,0,0,STNWG,2,M,D,2,12.3904,2
1.26,.34223134838976,0,0,0,HBACK,2,M,C,3,1.5876,1
1.52,.34223134838976,0,0,0,HBACK,2,F,C,2,2.3104,1
1.41,.34223134838976,0,0,0,UTE,4,F,F,2,1.9881,1
1.37,.616016427098657,0,0,0,HBACK,1,F,C,5,1.8769,1
.78,.616016427098657,0,0,0,HBACK,4,M,D,3,.6084,1
1.62,.34223134838976,0,0,0,HBACK,1,F,B,3,2.6244,1
1.24,.34223134838976,0,0,0,HBACK,1,F,C,3,1.5376,1
1.35,.616016427098657,0,0,0,STNWG,4,F,D,3,1.8225,1
2.67,.952772073920642,0,0,0,STNWG,3,M,F,3,7.1289,2
1.13,.0164271047226521,0,0,0,SEDAN,3,F,C,1,1.2769,1
1.23,.0383299110194457,0,0,0,HBACK,2,M,C,2,1.5129,1
2.28,.34223134838976,0,0,0,SEDAN,1,F,D,5,5.1984,1
1.29,.65982203969179,0,0,0,HBACK,2,F,E,2,1.6641,1
1.34,.665297741266841,0,0,0,UTE,4,M,A,2,1.7956,1
1.54,.34223134838976,0,0,0,SEDAN,1,F,C,4,2.3716,1
1.74,.331279945242898,0,0,0,SEDAN,2,F,C,1,3.0276,1
4.37,.339493497602234,0,0,0,STNWG,2,M,B,5,19.0969,2
2.2,.616016427098657,0,0,0,STNWG,3,M,A,2,4.84,1
1.2,.580424366867703,0,0,0,HDTOP,4,M,A,3,1.44,1
2.82,.334017796027183,0,0,0,STNWG,3,F,D,2,7.9524,2
1.8,.706365503079724,0,0,0,SEDAN,2,M,D,6,3.24,1
.88,.213552361396069,0,0,0,HBACK,3,F,A,2,.7744,1
.93,.0383299110194457,0,0,0,HDTOP,4,M,D,6,.8649,1
1.56,.706365503079724,0,0,0,STNWG,4,F,D,2,2.4336,1
1.549,.668035592054366,0,0,0,HBACK,1,F,A,3,2.399401,1
.84,.251882272415969,0,0,0,HBACK,4,M,A,5,.7056,1
1.61,.314852840518142,0,0,0,STNWG,4,M,C,5,2.5921,1
2.99,.706365503079724,0,0,0,STNWG,3,F,C,2,8.9401,2
.7,.665297741270479,0,0,0,HBACK,4,F,B,2,.49,1
2.45,.213552361396069,0,0,0,STNWG,4,F,A,4,6.0025,1
4.66,.331279945239658,0,0,0,STNWG,1,F,D,5,21.7156,2
1.9,.331279945239658,0,0,0,SEDAN,1,F,C,2,3.61,1
1.38,.985626283363672,0,0,0,COUPE,4,F,D,4,1.9044,1
1.94,.334017796027183,0,0,0,SEDAN,2,M,E,4,3.7636,1
2.13,.410677618066984,0,0,0,STNWG,3,M,D,2,4.5369,1
1.92,.429842573579663,0,0,0,HBACK,1,F,D,3,3.6864,1
.22,.706365503079724,0,0,0,UTE,4,M,D,1,.0484,1
3.16,.65982203969179,0,0,0,STNWG,2,F,C,5,9.9856,2
.81,.34223134838976,0,0,0,HBACK,3,F,B,5,.6561,1
.83,.312114989730219,0,0,0,SEDAN,4,F,C,2,.6889,1
1.02,.583162217655627,0,0,0,HBACK,3,F,B,4,1.0404,1
1.57,.429842573579663,0,0,0,HBACK,1,F,B,5,2.4649,1
1.73,.706365503079724,0,0,0,STNWG,2,F,C,5,2.9929,1
1.74,.785763175903412,0,0,0,HBACK,2,F,C,3,3.0276,1
1,.0383299110194457,0,0,0,HBACK,3,F,A,3,1,1
1.51,.421629021217086,0,0,0,HDTOP,4,M,F,3,2.2801,1
.85,.213552361396069,0,0,0,HBACK,4,F,A,1,.7225,1
2.39,.588637919230678,0,0,0,HDTOP,2,M,B,2,5.7121,1
1.75,.0383299110194457,0,0,0,SEDAN,2,F,C,1,3.0625,1
1.55,.405201916495173,0,0,0,HBACK,2,M,A,3,2.4025,1
1.349,.665297741266841,0,0,0,HBACK,1,M,C,4,1.819801,1
1.13,.369609856261377,0,0,0,SEDAN,3,F,D,4,1.2769,1
.99,.334017796027183,0,0,0,HBACK,3,F,C,4,.9801,1
1.59,.369609856261377,0,0,0,PANVN,3,M,B,4,2.5281,1
1.49,.334017796027183,0,0,0,HBACK,1,M,C,1,2.2201,1
.89,.339493497602234,0,0,0,HBACK,3,F,B,1,.7921,1
.6,.65982203969179,0,0,0,PANVN,4,M,C,3,.36,1
1.86,.985626283363672,0,0,0,SEDAN,2,F,B,2,3.4596,1
5.27,.577686516080576,0,0,0,STNWG,2,M,E,3,27.7729,3
1.84,.632443531823412,0,0,0,SEDAN,2,F,C,5,3.3856,1
2.15,.613278576311131,0,0,0,MIBUS,3,F,C,4,4.6225,1
.54,.490075290892491,0,0,0,HBACK,4,F,C,3,.2916,1
.77,.613278576311131,0,0,0,UTE,4,F,F,4,.5929,1
4.16,.991101984938723,0,0,0,STNWG,2,F,C,3,17.3056,2
.75,.613278576311131,0,0,0,HBACK,3,F,B,1,.5625,1
.76,.706365503079724,0,0,0,STNWG,4,F,A,2,.5776,1
2.81,.613278576314769,0,0,0,HDTOP,2,F,B,1,7.8961,2
1.19,.323066392880321,0,0,0,STNWG,4,M,D,2,1.4161,1
.47,.0383299110194457,0,0,0,HBACK,4,M,B,2,.2209,1
.6,.665297741266841,0,0,0,COUPE,4,M,B,1,.36,1
1.98,.665297741266841,0,0,0,SEDAN,1,M,A,5,3.9204,1
1.46,.405201916491933,0,0,0,SEDAN,2,F,A,3,2.1316,1
1.62,.0848733744005585,0,0,0,SEDAN,2,M,C,5,2.6244,1
.81,.219028062969301,0,0,0,HBACK,3,M,C,2,.6561,1
1.82,.0355920602323749,0,0,0,HBACK,1,F,A,3,3.3124,1
1.78,.429842573579663,0,0,0,SEDAN,2,M,C,4,3.1684,1
2.92,.188911704311977,1,1,1698.51999664307,SEDAN,1,F,D,5,8.5264,2
1.37,.750171115672458,0,0,0,SEDAN,3,M,C,1,1.8769,1
3.61,.950034223133116,0,0,0,STNWG,2,M,E,3,13.0321,2
1.549,.952772073920642,0,0,0,HBACK,1,M,C,4,2.399401,1
1.27,.0383299110194457,0,0,0,SEDAN,2,F,C,1,1.6129,1
1.28,.0766598220388914,0,0,0,HBACK,2,F,C,2,1.6384,1
3.76,.0876112251880841,0,0,0,STNWG,1,F,E,5,14.1376,2
.85,.484599589321988,0,0,0,STNWG,4,M,C,1,.7225,1
1.56,.703627652292198,0,0,0,HBACK,2,F,A,2,2.4336,1
1.68,.331279945239658,0,0,0,STNWG,2,F,A,2,2.8224,1
.97,.202600958245966,0,0,0,HBACK,3,F,B,4,.9409,1
3.85,.232717316904711,0,0,0,STNWG,3,F,A,3,14.8225,2
4.66,.429842573577844,0,0,0,STNWG,1,M,C,2,21.7156,2
.65,.999315537294024,0,0,0,PANVN,4,M,C,6,.4225,1
1.32,.454483230661538,0,0,0,STNWG,4,F,E,3,1.7424,1
.76,.0164271047226521,0,0,0,HBACK,3,M,A,3,.5776,1
1.57,.0383299110194457,0,0,0,HBACK,2,M,B,3,2.4649,1
1.25,.021902806297021,0,0,0,SEDAN,3,F,A,2,1.5625,1
2.67,.481861738531734,0,0,0,HBACK,1,F,C,5,7.1289,2
1.01,.0383299110194457,0,0,0,STNWG,3,F,D,3,1.0201,1
1.03,.254620123199857,0,0,0,SEDAN,3,M,A,6,1.0609,1
2.48,.331279945239658,0,0,0,SEDAN,1,F,A,4,6.1504,1
.59,.331279945239658,0,0,0,SEDAN,4,M,D,4,.3481,1
1.61,.438056125938601,0,0,0,SEDAN,2,F,C,2,2.5921,1
1.8,.780287474328361,0,0,0,SEDAN,2,M,C,5,3.24,1
1.74,.780287474328361,0,0,0,SEDAN,2,M,C,5,3.0276,1
2.3,.0383299110194457,0,0,0,HDTOP,2,F,C,2,5.29,1
.28,.405201916491933,0,0,0,HBACK,4,F,A,4,.0784,1
1.31,.331279945239658,0,0,0,HBACK,2,F,B,3,1.7161,1
4.49,.706365503079724,0,0,0,STNWG,3,M,A,3,20.1601,2
1.349,.563997262142948,0,0,0,HBACK,1,M,B,5,1.819801,1
.4,.706365503079724,0,0,0,SEDAN,4,M,B,6,.16,1
.61,.668035592054366,0,0,0,MIBUS,4,M,C,2,.3721,1
3.05,.665297741272298,0,0,0,UTE,3,M,D,1,9.3025,2
1.26,.668035592054366,0,0,0,UTE,3,M,D,4,1.5876,1
1.03,.331279945240567,0,0,0,HBACK,3,F,A,2,1.0609,1
12,.0383299110194457,0,0,0,SEDAN,2,M,A,4,144,5
1.39,.287474332646127,0,0,0,HBACK,2,M,B,1,1.9321,1
2.51,.668035592057549,0,0,0,UTE,3,F,A,2,6.3001,2
1.26,.405201916491933,0,0,0,HBACK,3,F,B,1,1.5876,1
1.66,.331279945239658,0,0,0,SEDAN,2,M,A,4,2.7556,1
1.47,.77481177275331,1,3,7797.78998565674,STNWG,3,F,B,3,2.1609,1
1.28,.325804243668244,0,0,0,HBACK,4,F,A,4,1.6384,1
1.64,.427104722792137,0,0,0,SEDAN,2,F,B,5,2.6896,1
1.26,.777549623540835,0,0,0,HBACK,2,M,D,3,1.5876,1
3.59,.785763175903412,0,0,0,STNWG,2,F,E,3,12.8881,2
2.04,.772073921965784,0,0,0,UTE,3,F,C,3,4.1616,1
1.57,.0383299110194457,0,0,0,HBACK,2,M,A,6,2.4649,1
1.15,.331279945239658,0,0,0,STNWG,4,F,F,3,1.3225,1
.44,.281998631071474,1,1,200,SEDAN,4,F,D,4,.1936,1
2.68,.449007529088703,0,0,0,SEDAN,1,M,B,2,7.1824,2
1.4,.0383299110194457,0,0,0,MIBUS,4,M,A,3,1.96,1
1.33,.960985626283218,0,0,0,HBACK,2,M,C,4,1.7689,1
3.75,.706365503079724,0,0,0,STNWG,2,F,C,4,14.0625,2
.88,.331279945239658,0,0,0,HBACK,3,M,C,5,.7744,1
1.36,.265571526349959,0,0,0,HBACK,1,F,C,5,1.8496,1
3.18,.706365503079724,0,0,0,STNWG,2,M,A,3,10.1124,2
1.15,.706365503079724,0,0,0,STNWG,3,F,A,3,1.3225,1
.43,.624229979461234,0,0,0,HBACK,4,F,A,2,.1849,1
1.37,.629705681036285,0,0,0,HBACK,1,F,E,4,1.8769,1
5.46,.281998631071474,0,0,0,STNWG,1,F,F,2,29.8116,3
3.2,.629705681036285,0,0,0,STNWG,3,M,C,3,10.24,2
1.54,.295687885009102,0,0,0,HBACK,3,F,C,2,2.3716,1
1.95,.276522929500061,0,0,0,SEDAN,2,M,B,2,3.8025,1
.92,.629705681036285,1,1,353.799999713898,STNWG,4,M,B,5,.8464,1
1.02,.292950034221576,0,0,0,SEDAN,4,M,C,4,1.0404,1
1.6,.427104722792137,0,0,0,UTE,3,M,E,3,2.56,1
2.65,.706365503079724,0,0,0,STNWG,2,F,A,2,7.0225,2
.86,.429842573579663,0,0,0,SEDAN,3,F,E,5,.7396,1
3.58,.281998631071474,0,0,0,TRUCK,2,M,E,3,12.8164,2
1.48,.213552361396069,0,0,0,HBACK,3,F,A,4,2.1904,1
2.93,.51745379876229,0,0,0,STNWG,3,M,C,5,8.5849,2
1.91,.369609856261377,0,0,0,STNWG,4,M,D,4,3.6481,1
1.56,.462696783025081,0,0,0,HBACK,2,F,A,2,2.4336,1
4.56,.281998631071474,1,1,5813.25,STNWG,2,M,C,5,20.7936,2
1.42,.706365503079724,0,0,0,STNWG,4,F,A,3,2.0164,1
1.98,.369609856261377,0,0,0,HBACK,2,M,B,1,3.9204,1
1.64,.629705681036285,1,1,977.049999237061,UTE,4,M,D,2,2.6896,1
1.03,.569472963717999,1,1,832.449998855591,HBACK,3,F,F,5,1.0609,1
1,.292950034221576,1,1,942.989999771118,STNWG,4,F,C,1,1,1
2.54,.613278576311131,0,0,0,SEDAN,1,F,A,4,6.4516,2
2.39,.525667351124468,0,0,0,STNWG,3,F,B,2,5.7121,1
1.2,.703627652292198,0,0,0,SEDAN,2,F,A,1,1.44,1
1.6835,.60780287473608,0,0,0,HBACK,1,M,B,3,2.83417225,1
1.15,.405201916491933,0,0,0,STNWG,4,M,A,2,1.3225,1
1.83,.629705681036285,0,0,0,SEDAN,1,F,C,3,3.3489,1
1.38,.112251882271778,0,0,0,SEDAN,4,F,C,4,1.9044,1
1.06,.61327857631295,0,0,0,SEDAN,3,F,B,4,1.1236,1
2.66,.999315537294024,1,1,953.289999008179,TRUCK,3,M,F,2,7.0756,2
.87,.706365503079724,0,0,0,HBACK,3,F,D,4,.7569,1
1.36,.281998631071474,0,0,0,HBACK,1,F,C,1,1.8496,1
.99,.281998631072156,0,0,0,STNWG,3,F,D,4,.9801,1
.5,.405201916491933,0,0,0,STNWG,4,F,C,2,.25,1
3.08,.0985626283363672,0,0,0,STNWG,1,F,C,2,9.4864,2
1.13,.213552361396069,0,0,0,STNWG,4,F,D,4,1.2769,1
.94,.405201916491933,0,0,0,UTE,4,M,A,2,.8836,1
1.26,.281998631071474,0,0,0,HBACK,2,F,B,3,1.5876,1
4.5,.353182751539862,0,0,0,STNWG,1,M,D,4,20.25,2
2.11,.281998631071474,0,0,0,HDTOP,4,F,F,2,4.4521,1
.73,.985626283363672,0,0,0,SEDAN,4,F,E,3,.5329,1
1.64,.292950034221178,0,0,0,STNWG,4,M,C,3,2.6896,1
1.25,.629705681036285,0,0,0,SEDAN,4,F,C,2,1.5625,1
4.26,.0930869267622256,0,0,0,STNWG,2,F,B,3,18.1476,2
1.37,.999315537297662,0,0,0,SEDAN,3,M,F,5,1.8769,1
4.4,.339493497602234,0,0,0,STNWG,2,F,A,3,19.36,2
1.41,.281998631071474,0,0,0,STNWG,2,F,A,4,1.9881,1
1.14,.429842573579663,0,0,0,HBACK,2,F,A,4,1.2996,1
.39,.405201916491933,0,0,0,SEDAN,4,F,B,4,.1521,1
2.39,.0191649555097229,0,0,0,SEDAN,1,M,B,4,5.7121,1
2.08,.298425735796627,1,1,200,SEDAN,3,F,C,4,4.3264,1
3.667,.0821355236135446,0,0,0,STNWG,1,F,C,2,13.446889,2
4.7,.629705681036285,0,0,0,STNWG,1,F,C,2,22.09,2
1.21,.993839835726249,0,0,0,SEDAN,3,F,A,4,1.4641,1
.61,.281998631071474,0,0,0,SEDAN,4,F,B,4,.3721,1
1.93,.339493497602234,0,0,0,PANVN,3,M,A,4,3.7249,1
.79,.405201916491933,0,0,0,HBACK,3,M,D,4,.6241,1
3.14,.65982203969179,0,0,0,STNWG,3,F,B,3,9.8596,2
1.73,.339493497602234,1,1,200,SEDAN,2,M,D,4,2.9929,1
1.84,.336755646814709,0,0,0,SEDAN,3,M,C,1,3.3856,1
2.04,.339493497602234,0,0,0,SEDAN,1,F,C,1,4.1616,1
1.71,.405201916491933,0,0,0,HBACK,2,F,C,3,2.9241,1
.87,.0355920602323749,0,0,0,HBACK,3,F,F,5,.7569,1
1.56,.405201916491933,0,0,0,SEDAN,2,M,C,4,2.4336,1
2.099,.999315537300504,0,0,0,HBACK,1,F,C,3,4.405801,1
1.13,.32854209445577,0,0,0,HBACK,2,F,A,4,1.2769,1
1.87,.339493497602234,0,0,0,TRUCK,3,M,C,2,3.4969,1
.37,.629705681037422,0,0,0,HBACK,4,F,A,5,.1369,1
.34,.56399726214255,0,0,0,SEDAN,4,F,C,3,.1156,1
1.17,.629705681036285,0,0,0,HBACK,2,M,B,1,1.3689,1
1.97,.043805612594042,0,0,0,UTE,3,M,C,3,3.8809,1
5.63,.572210814505524,0,0,0,STNWG,1,M,A,3,31.6969,3
.45,.484599589319544,0,0,0,SEDAN,4,F,B,3,.2025,1
.71,.0766598220388914,0,0,0,SEDAN,4,F,A,3,.5041,1
1.2,.0355920602323749,0,0,0,SEDAN,3,F,C,2,1.44,1
3.34,.369609856261377,0,0,0,STNWG,3,M,B,3,11.1556,2
4.84,.281998631071474,0,0,0,STNWG,1,F,F,3,23.4256,2
1.96,.65982203969179,0,0,0,STNWG,4,M,F,4,3.8416,1
.8,.402464065708045,0,0,0,HBACK,4,F,C,4,.64,1
3.26,.369609856261377,0,0,0,UTE,2,M,C,1,10.6276,2
2.99,.339493497602234,0,0,0,STNWG,3,F,A,3,8.9401,2
